,month,week_ofmonth,day_of_week,time_range,Binondo,Ermita,Intramuros,Malate,Paco,Pandacan,Port Area,Quiapo,Sampaloc,San Andres,Sta. Ana,Sta. Cruz,Sta. Mesa,Tondo
1730,July,1st week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
1731,July,1st week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
1732,July,1st week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
1733,July,1st week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
1734,July,1st week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
1735,July,1st week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
1736,July,1st week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
1737,July,2nd week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
1738,July,2nd week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
1739,July,2nd week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1740,July,2nd week,Sunday,9AM-12PM,0,0.874572706,0,0.069024454,0,0,0.004930318,0,0.005521956,0,0,0.045950565,0,0
1741,July,2nd week,Sunday,12PM-3PM,0,0,0,0.186302342,0,0,0,0.306600426,0,0,0,0.248048261,0,0.259048971
1742,July,2nd week,Sunday,3PM-6PM,0,0.582130043,0.073685132,0,0,0,0,0,0,0,0,0.305854555,0,0.03833027
1743,July,2nd week,Sunday,6PM-9PM,0,0.75083244,0,0.029629212,0,0,0,0.048761217,0.004740674,0,0,0.157796715,0,0.008239743
1744,July,2nd week,Sunday,9PM-12AM,0,0.695743123,0,0.054910574,0.019663215,0.050936095,0,0.090367116,0,0,0,0.073109507,0,0.015270369
1745,July,2nd week,Monday,12AM-3AM,0,0.918150449,0,0,0,0.033609386,0,0,0,0,0,0.048240166,0,0
1746,July,2nd week,Monday,3AM-6AM,0,0,0,0,0.075335604,0.195151272,0,0,0,0,0,0.700260469,0,0.029252655
1747,July,2nd week,Monday,6AM-9AM,0,0,0.891005291,0,0,0,0,0,0,0.108994709,0,0,0,0
1748,July,2nd week,Monday,9AM-12PM,0,0.784248772,0,0,0,0,0,0.050931369,0,0,0,0.164819859,0,0
1749,July,2nd week,Monday,12PM-3PM,0,0.712739741,0,0,0,0,0,0,0,0,0,0.224686596,0,0.062573663
1750,July,2nd week,Monday,3PM-6PM,0,0.895228872,0,0.035327463,0,0,0,0.058138911,0.011304754,0,0,0,0,0
1751,July,2nd week,Monday,6PM-9PM,0.299278179,0,0,0,0,0,0,0,0.09328151,0.05719045,0,0.388117712,0,0.162132149
1752,July,2nd week,Monday,9PM-12AM,0,0,0,0.404780262,0,0,0,0,0,0,0,0.538936006,0,0.056283732
1753,July,2nd week,Tuesday,12AM-3AM,0,0.839686948,0,0,0,0.061474375,0,0,0,0,0.010603383,0.088235294,0,0
1754,July,2nd week,Tuesday,3AM-6AM,0,0,0,0,0,0.31177977,0,0,0,0,0.053777209,0.447503201,0,0.186939821
1755,July,2nd week,Tuesday,6AM-9AM,0,0,0,0,0,0,0,0,0,0,0,0.939516129,0.060483871,0
1756,July,2nd week,Tuesday,9AM-12PM,0,0.934970015,0,0.024597076,0,0.022816717,0,0,0.003935532,0,0,0,0,0.01368066
1757,July,2nd week,Tuesday,12PM-3PM,0,0.787778304,0,0,0,0.057674088,0,0,0.009947892,0,0.009947892,0.082780673,0,0.051871151
1758,July,2nd week,Tuesday,3PM-6PM,0,0.934827671,0.029582265,0,0,0,0,0,0.0029512,0,0.0029512,0.024558198,0,0.005129466
1759,July,2nd week,Tuesday,6PM-9PM,0,0.808295192,0,0.021264531,0,0.039450768,0,0,0,0,0,0.113248815,0,0.017740694
1760,July,2nd week,Tuesday,9PM-12AM,0,0.794458378,0,0.188104622,0,0,0,0,0,0,0,0,0,0.017437
1761,July,2nd week,Wednesday,12AM-3AM,0,0,0.39943074,0,0,0.462049336,0,0,0,0,0,0,0,0.138519924
1762,July,2nd week,Wednesday,3AM-6AM,0,0.768839575,0,0,0.04345816,0.056287564,0,0,0,0,0,0.080790569,0,0.050624133
1763,July,2nd week,Wednesday,6AM-9AM,0.555098208,0,0,0,0,0,0,0.444901792,0,0,0,0,0,0
1764,July,2nd week,Wednesday,9AM-12PM,0,0.924948726,0,0.054750235,0,0,0,0,0,0,0,0,0,0.020301039
1765,July,2nd week,Wednesday,12PM-3PM,0,0.816597547,0,0.064448844,0,0.029891808,0,0,0.010311815,0,0,0.042904259,0,0.035845726
1766,July,2nd week,Wednesday,3PM-6PM,0,0.481821102,0,0.076053496,0,0.070548672,0,0.062581695,0,0.007460549,0.006084331,0.253149925,0,0.04230023
1767,July,2nd week,Wednesday,6PM-9PM,0,0.934729151,0,0,0,0,0,0,0.005901778,0,0,0.04911122,0,0.010257851
1768,July,2nd week,Wednesday,9PM-12AM,0,0.83578339,0,0.065963061,0,0,0,0.03618545,0,0,0.00351803,0.058550069,0,0
1769,July,2nd week,Thursday,12AM-3AM,0,0,0,0,0,0.655009795,0.050437251,0,0,0,0,0,0,0.294552954
1770,July,2nd week,Thursday,3AM-6AM,0,0,0,0.401376147,0,0,0,0,0,0,0.064220183,0.53440367,0,0
1771,July,2nd week,Thursday,6AM-9AM,0,0.642891659,0.081376244,0,0,0.094133565,0,0.083502464,0.01623659,0.009954576,0,0.067555813,0.004349087,0
1772,July,2nd week,Thursday,9AM-12PM,0,0.870300916,0,0.02289577,0,0,0,0.037679895,0.003663323,0.004491932,0,0.060968164,0,0
1773,July,2nd week,Thursday,12PM-3PM,0,0.928013393,0,0,0.00437128,0.011323475,0.001743862,0.020089286,0.001953125,0,0,0.03250558,0,0
1774,July,2nd week,Thursday,3PM-6PM,0,0,0,0,0,0,0,0,0,0.099806202,0.081395349,0.677325581,0,0.141472868
1775,July,2nd week,Thursday,6PM-9PM,0.176201373,0,0,0.343249428,0,0,0,0.282445244,0.054919908,0,0,0,0,0.143184047
1776,July,2nd week,Thursday,9PM-12AM,0,0.796837566,0,0.062889315,0,0.029168663,0,0.051748922,0,0,0,0.041866315,0,0.017489219
1777,July,2nd week,Friday,12AM-3AM,0,0.882072136,0,0,0,0.021525813,0,0,0.003712871,0,0,0.09268918,0,0
1778,July,2nd week,Friday,3AM-6AM,0,0,0,0.137183015,0,0.636269034,0,0,0,0,0.043898565,0.182649386,0,0
1779,July,2nd week,Friday,6AM-9AM,0.188198324,0,0,0,0,0.170041899,0,0.301675978,0.029329609,0,0,0.244064246,0.015712291,0.050977654
1780,July,2nd week,Friday,9AM-12PM,0,0.593876644,0,0.046870902,0,0.086956074,0.006695843,0.077136112,0,0,0.007499344,0.124809642,0.004017506,0.052137933
1781,July,2nd week,Friday,12PM-3PM,0,0.77997331,0,0.061558326,0,0,0,0,0.004924637,0,0.004924637,0.122940526,0,0.025678565
1782,July,2nd week,Friday,3PM-6PM,0.088512566,0.546187933,0,0.043107135,0,0,0,0,0.020691308,0,0,0.229574335,0,0.071926723
1783,July,2nd week,Friday,6PM-9PM,0,0,0,0.298465037,0.053439454,0.138430927,0,0.245594088,0.023877203,0,0,0.198692439,0,0.041500853
1784,July,2nd week,Friday,9PM-12AM,0,0,0,0.570652174,0,0,0,0,0,0.111956522,0,0,0,0.317391304
1785,July,2nd week,Saturday,12AM-3AM,0,0.908867332,0,0,0.012843285,0.033269572,0.005123651,0,0,0,0,0,0,0.039896161
1786,July,2nd week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
1787,July,2nd week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
1788,July,2nd week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
1789,July,2nd week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
1790,July,2nd week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
1791,July,2nd week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
1792,July,2nd week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
1793,July,3rd week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
1794,July,3rd week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
1795,July,3rd week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1796,July,3rd week,Sunday,9AM-12PM,0,0.874572706,0,0.069024454,0,0,0.004930318,0,0.005521956,0,0,0.045950565,0,0
1797,July,3rd week,Sunday,12PM-3PM,0,0,0,0.186302342,0,0,0,0.306600426,0,0,0,0.248048261,0,0.259048971
1798,July,3rd week,Sunday,3PM-6PM,0,0.582130043,0.073685132,0,0,0,0,0,0,0,0,0.305854555,0,0.03833027
1799,July,3rd week,Sunday,6PM-9PM,0,0.75083244,0,0.029629212,0,0,0,0.048761217,0.004740674,0,0,0.157796715,0,0.008239743
1800,July,3rd week,Sunday,9PM-12AM,0,0.695743123,0,0.054910574,0.019663215,0.050936095,0,0.090367116,0,0,0,0.073109507,0,0.015270369
1801,July,3rd week,Monday,12AM-3AM,0,0.918150449,0,0,0,0.033609386,0,0,0,0,0,0.048240166,0,0
1802,July,3rd week,Monday,3AM-6AM,0,0,0,0,0.075335604,0.195151272,0,0,0,0,0,0.700260469,0,0.029252655
1803,July,3rd week,Monday,6AM-9AM,0,0,0.891005291,0,0,0,0,0,0,0.108994709,0,0,0,0
1804,July,3rd week,Monday,9AM-12PM,0,0.784248772,0,0,0,0,0,0.050931369,0,0,0,0.164819859,0,0
1805,July,3rd week,Monday,12PM-3PM,0,0.712739741,0,0,0,0,0,0,0,0,0,0.224686596,0,0.062573663
1806,July,3rd week,Monday,3PM-6PM,0,0.895228872,0,0.035327463,0,0,0,0.058138911,0.011304754,0,0,0,0,0
1807,July,3rd week,Monday,6PM-9PM,0.299278179,0,0,0,0,0,0,0,0.09328151,0.05719045,0,0.388117712,0,0.162132149
1808,July,3rd week,Monday,9PM-12AM,0,0,0,0.404780262,0,0,0,0,0,0,0,0.538936006,0,0.056283732
1809,July,3rd week,Tuesday,12AM-3AM,0,0.839686948,0,0,0,0.061474375,0,0,0,0,0.010603383,0.088235294,0,0
1810,July,3rd week,Tuesday,3AM-6AM,0,0,0,0,0,0.31177977,0,0,0,0,0.053777209,0.447503201,0,0.186939821
1811,July,3rd week,Tuesday,6AM-9AM,0,0,0,0,0,0,0,0,0,0,0,0.939516129,0.060483871,0
1812,July,3rd week,Tuesday,9AM-12PM,0,0.934970015,0,0.024597076,0,0.022816717,0,0,0.003935532,0,0,0,0,0.01368066
1813,July,3rd week,Tuesday,12PM-3PM,0,0.787778304,0,0,0,0.057674088,0,0,0.009947892,0,0.009947892,0.082780673,0,0.051871151
1814,July,3rd week,Tuesday,3PM-6PM,0,0.934827671,0.029582265,0,0,0,0,0,0.0029512,0,0.0029512,0.024558198,0,0.005129466
1815,July,3rd week,Tuesday,6PM-9PM,0,0.808295192,0,0.021264531,0,0.039450768,0,0,0,0,0,0.113248815,0,0.017740694
1816,July,3rd week,Tuesday,9PM-12AM,0,0.794458378,0,0.188104622,0,0,0,0,0,0,0,0,0,0.017437
1817,July,3rd week,Wednesday,12AM-3AM,0,0,0.39943074,0,0,0.462049336,0,0,0,0,0,0,0,0.138519924
1818,July,3rd week,Wednesday,3AM-6AM,0,0.768839575,0,0,0.04345816,0.056287564,0,0,0,0,0,0.080790569,0,0.050624133
1819,July,3rd week,Wednesday,6AM-9AM,0.555098208,0,0,0,0,0,0,0.444901792,0,0,0,0,0,0
1820,July,3rd week,Wednesday,9AM-12PM,0,0.924948726,0,0.054750235,0,0,0,0,0,0,0,0,0,0.020301039
1821,July,3rd week,Wednesday,12PM-3PM,0,0.816597547,0,0.064448844,0,0.029891808,0,0,0.010311815,0,0,0.042904259,0,0.035845726
1822,July,3rd week,Wednesday,3PM-6PM,0,0.481821102,0,0.076053496,0,0.070548672,0,0.062581695,0,0.007460549,0.006084331,0.253149925,0,0.04230023
1823,July,3rd week,Wednesday,6PM-9PM,0,0.934729151,0,0,0,0,0,0,0.005901778,0,0,0.04911122,0,0.010257851
1824,July,3rd week,Wednesday,9PM-12AM,0,0.83578339,0,0.065963061,0,0,0,0.03618545,0,0,0.00351803,0.058550069,0,0
1825,July,3rd week,Thursday,12AM-3AM,0,0,0,0,0,0.655009795,0.050437251,0,0,0,0,0,0,0.294552954
1826,July,3rd week,Thursday,3AM-6AM,0,0,0,0.401376147,0,0,0,0,0,0,0.064220183,0.53440367,0,0
1827,July,3rd week,Thursday,6AM-9AM,0,0.642891659,0.081376244,0,0,0.094133565,0,0.083502464,0.01623659,0.009954576,0,0.067555813,0.004349087,0
1828,July,3rd week,Thursday,9AM-12PM,0,0.870300916,0,0.02289577,0,0,0,0.037679895,0.003663323,0.004491932,0,0.060968164,0,0
1829,July,3rd week,Thursday,12PM-3PM,0,0.928013393,0,0,0.00437128,0.011323475,0.001743862,0.020089286,0.001953125,0,0,0.03250558,0,0
1830,July,3rd week,Thursday,3PM-6PM,0,0,0,0,0,0,0,0,0,0.099806202,0.081395349,0.677325581,0,0.141472868
1831,July,3rd week,Thursday,6PM-9PM,0.176201373,0,0,0.343249428,0,0,0,0.282445244,0.054919908,0,0,0,0,0.143184047
1832,July,3rd week,Thursday,9PM-12AM,0,0.796837566,0,0.062889315,0,0.029168663,0,0.051748922,0,0,0,0.041866315,0,0.017489219
1833,July,3rd week,Friday,12AM-3AM,0,0.882072136,0,0,0,0.021525813,0,0,0.003712871,0,0,0.09268918,0,0
1834,July,3rd week,Friday,3AM-6AM,0,0,0,0.137183015,0,0.636269034,0,0,0,0,0.043898565,0.182649386,0,0
1835,July,3rd week,Friday,6AM-9AM,0.188198324,0,0,0,0,0.170041899,0,0.301675978,0.029329609,0,0,0.244064246,0.015712291,0.050977654
1836,July,3rd week,Friday,9AM-12PM,0,0.593876644,0,0.046870902,0,0.086956074,0.006695843,0.077136112,0,0,0.007499344,0.124809642,0.004017506,0.052137933
1837,July,3rd week,Friday,12PM-3PM,0,0.77997331,0,0.061558326,0,0,0,0,0.004924637,0,0.004924637,0.122940526,0,0.025678565
1838,July,3rd week,Friday,3PM-6PM,0.088512566,0.546187933,0,0.043107135,0,0,0,0,0.020691308,0,0,0.229574335,0,0.071926723
1839,July,3rd week,Friday,6PM-9PM,0,0,0,0.298465037,0.053439454,0.138430927,0,0.245594088,0.023877203,0,0,0.198692439,0,0.041500853
1840,July,3rd week,Friday,9PM-12AM,0,0,0,0.570652174,0,0,0,0,0,0.111956522,0,0,0,0.317391304
1841,July,3rd week,Saturday,12AM-3AM,0,0.908867332,0,0,0.012843285,0.033269572,0.005123651,0,0,0,0,0,0,0.039896161
1842,July,3rd week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
1843,July,3rd week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
1844,July,3rd week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
1845,July,3rd week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
1846,July,3rd week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
1847,July,3rd week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
1848,July,3rd week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
1849,July,4th week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
1850,July,4th week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
1851,July,4th week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1852,July,4th week,Sunday,9AM-12PM,0,0.874572706,0,0.069024454,0,0,0.004930318,0,0.005521956,0,0,0.045950565,0,0
1853,July,4th week,Sunday,12PM-3PM,0,0,0,0.186302342,0,0,0,0.306600426,0,0,0,0.248048261,0,0.259048971
1854,July,4th week,Sunday,3PM-6PM,0,0.582130043,0.073685132,0,0,0,0,0,0,0,0,0.305854555,0,0.03833027
1855,July,4th week,Sunday,6PM-9PM,0,0.75083244,0,0.029629212,0,0,0,0.048761217,0.004740674,0,0,0.157796715,0,0.008239743
1856,July,4th week,Sunday,9PM-12AM,0,0.695743123,0,0.054910574,0.019663215,0.050936095,0,0.090367116,0,0,0,0.073109507,0,0.015270369
1857,July,4th week,Monday,12AM-3AM,0,0.918150449,0,0,0,0.033609386,0,0,0,0,0,0.048240166,0,0
1858,July,4th week,Monday,3AM-6AM,0,0,0,0,0.075335604,0.195151272,0,0,0,0,0,0.700260469,0,0.029252655
1859,July,4th week,Monday,6AM-9AM,0,0,0.891005291,0,0,0,0,0,0,0.108994709,0,0,0,0
1860,July,4th week,Monday,9AM-12PM,0,0.784248772,0,0,0,0,0,0.050931369,0,0,0,0.164819859,0,0
1861,July,4th week,Monday,12PM-3PM,0,0.712739741,0,0,0,0,0,0,0,0,0,0.224686596,0,0.062573663
1862,July,4th week,Monday,3PM-6PM,0,0.895228872,0,0.035327463,0,0,0,0.058138911,0.011304754,0,0,0,0,0
1863,July,4th week,Monday,6PM-9PM,0.299278179,0,0,0,0,0,0,0,0.09328151,0.05719045,0,0.388117712,0,0.162132149
1864,July,4th week,Monday,9PM-12AM,0,0,0,0.404780262,0,0,0,0,0,0,0,0.538936006,0,0.056283732
1865,July,4th week,Tuesday,12AM-3AM,0,0.839686948,0,0,0,0.061474375,0,0,0,0,0.010603383,0.088235294,0,0
1866,July,4th week,Tuesday,3AM-6AM,0,0,0,0,0,0.31177977,0,0,0,0,0.053777209,0.447503201,0,0.186939821
1867,July,4th week,Tuesday,6AM-9AM,0,0,0,0,0,0,0,0,0,0,0,0.939516129,0.060483871,0
1868,July,4th week,Tuesday,9AM-12PM,0,0.934970015,0,0.024597076,0,0.022816717,0,0,0.003935532,0,0,0,0,0.01368066
1869,July,4th week,Tuesday,12PM-3PM,0,0.787778304,0,0,0,0.057674088,0,0,0.009947892,0,0.009947892,0.082780673,0,0.051871151
1870,July,4th week,Tuesday,3PM-6PM,0,0.934827671,0.029582265,0,0,0,0,0,0.0029512,0,0.0029512,0.024558198,0,0.005129466
1871,July,4th week,Tuesday,6PM-9PM,0,0.808295192,0,0.021264531,0,0.039450768,0,0,0,0,0,0.113248815,0,0.017740694
1872,July,4th week,Tuesday,9PM-12AM,0,0.794458378,0,0.188104622,0,0,0,0,0,0,0,0,0,0.017437
1873,July,4th week,Wednesday,12AM-3AM,0,0,0.39943074,0,0,0.462049336,0,0,0,0,0,0,0,0.138519924
1874,July,4th week,Wednesday,3AM-6AM,0,0.768839575,0,0,0.04345816,0.056287564,0,0,0,0,0,0.080790569,0,0.050624133
1875,July,4th week,Wednesday,6AM-9AM,0.555098208,0,0,0,0,0,0,0.444901792,0,0,0,0,0,0
1876,July,4th week,Wednesday,9AM-12PM,0,0.924948726,0,0.054750235,0,0,0,0,0,0,0,0,0,0.020301039
1877,July,4th week,Wednesday,12PM-3PM,0,0.816597547,0,0.064448844,0,0.029891808,0,0,0.010311815,0,0,0.042904259,0,0.035845726
1878,July,4th week,Wednesday,3PM-6PM,0,0.481821102,0,0.076053496,0,0.070548672,0,0.062581695,0,0.007460549,0.006084331,0.253149925,0,0.04230023
1879,July,4th week,Wednesday,6PM-9PM,0,0.934729151,0,0,0,0,0,0,0.005901778,0,0,0.04911122,0,0.010257851
1880,July,4th week,Wednesday,9PM-12AM,0,0.83578339,0,0.065963061,0,0,0,0.03618545,0,0,0.00351803,0.058550069,0,0
1881,July,4th week,Thursday,12AM-3AM,0,0,0,0,0,0.655009795,0.050437251,0,0,0,0,0,0,0.294552954
1882,July,4th week,Thursday,3AM-6AM,0,0,0,0.401376147,0,0,0,0,0,0,0.064220183,0.53440367,0,0
1883,July,4th week,Thursday,6AM-9AM,0,0.642891659,0.081376244,0,0,0.094133565,0,0.083502464,0.01623659,0.009954576,0,0.067555813,0.004349087,0
1884,July,4th week,Thursday,9AM-12PM,0,0.870300916,0,0.02289577,0,0,0,0.037679895,0.003663323,0.004491932,0,0.060968164,0,0
1885,July,4th week,Thursday,12PM-3PM,0,0.928013393,0,0,0.00437128,0.011323475,0.001743862,0.020089286,0.001953125,0,0,0.03250558,0,0
1886,July,4th week,Thursday,3PM-6PM,0,0,0,0,0,0,0,0,0,0.099806202,0.081395349,0.677325581,0,0.141472868
1887,July,4th week,Thursday,6PM-9PM,0.176201373,0,0,0.343249428,0,0,0,0.282445244,0.054919908,0,0,0,0,0.143184047
1888,July,4th week,Thursday,9PM-12AM,0,0.796837566,0,0.062889315,0,0.029168663,0,0.051748922,0,0,0,0.041866315,0,0.017489219
1889,July,4th week,Friday,12AM-3AM,0,0.882072136,0,0,0,0.021525813,0,0,0.003712871,0,0,0.09268918,0,0
1890,July,4th week,Friday,3AM-6AM,0,0,0,0.137183015,0,0.636269034,0,0,0,0,0.043898565,0.182649386,0,0
1891,July,4th week,Friday,6AM-9AM,0.188198324,0,0,0,0,0.170041899,0,0.301675978,0.029329609,0,0,0.244064246,0.015712291,0.050977654
1892,July,4th week,Friday,9AM-12PM,0,0.593876644,0,0.046870902,0,0.086956074,0.006695843,0.077136112,0,0,0.007499344,0.124809642,0.004017506,0.052137933
1893,July,4th week,Friday,12PM-3PM,0,0.77997331,0,0.061558326,0,0,0,0,0.004924637,0,0.004924637,0.122940526,0,0.025678565
1894,July,4th week,Friday,3PM-6PM,0.088512566,0.546187933,0,0.043107135,0,0,0,0,0.020691308,0,0,0.229574335,0,0.071926723
1895,July,4th week,Friday,6PM-9PM,0,0,0,0.298465037,0.053439454,0.138430927,0,0.245594088,0.023877203,0,0,0.198692439,0,0.041500853
1896,July,4th week,Friday,9PM-12AM,0,0,0,0.570652174,0,0,0,0,0,0.111956522,0,0,0,0.317391304
1897,July,4th week,Saturday,12AM-3AM,0,0.908867332,0,0,0.012843285,0.033269572,0.005123651,0,0,0,0,0,0,0.039896161
1898,July,4th week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
1899,July,4th week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
1900,July,4th week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
1901,July,4th week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
1902,July,4th week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
1903,July,4th week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
1904,July,4th week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
1905,July,5th week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
1906,July,5th week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
1907,July,5th week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1908,July,5th week,Sunday,9AM-12PM,0,0.874572706,0,0.069024454,0,0,0.004930318,0,0.005521956,0,0,0.045950565,0,0
1909,July,5th week,Sunday,12PM-3PM,0,0,0,0.186302342,0,0,0,0.306600426,0,0,0,0.248048261,0,0.259048971
1910,July,5th week,Sunday,3PM-6PM,0,0.582130043,0.073685132,0,0,0,0,0,0,0,0,0.305854555,0,0.03833027
1911,July,5th week,Sunday,6PM-9PM,0,0.75083244,0,0.029629212,0,0,0,0.048761217,0.004740674,0,0,0.157796715,0,0.008239743
1912,July,5th week,Sunday,9PM-12AM,0,0.695743123,0,0.054910574,0.019663215,0.050936095,0,0.090367116,0,0,0,0.073109507,0,0.015270369
1913,July,5th week,Monday,12AM-3AM,0,0.918150449,0,0,0,0.033609386,0,0,0,0,0,0.048240166,0,0
1914,July,5th week,Monday,3AM-6AM,0,0,0,0,0.075335604,0.195151272,0,0,0,0,0,0.700260469,0,0.029252655
1915,July,5th week,Monday,6AM-9AM,0,0,0.891005291,0,0,0,0,0,0,0.108994709,0,0,0,0
1916,July,5th week,Monday,9AM-12PM,0,0.784248772,0,0,0,0,0,0.050931369,0,0,0,0.164819859,0,0
1917,July,5th week,Monday,12PM-3PM,0,0.712739741,0,0,0,0,0,0,0,0,0,0.224686596,0,0.062573663
1918,July,5th week,Monday,3PM-6PM,0,0.895228872,0,0.035327463,0,0,0,0.058138911,0.011304754,0,0,0,0,0
1919,July,5th week,Monday,6PM-9PM,0.299278179,0,0,0,0,0,0,0,0.09328151,0.05719045,0,0.388117712,0,0.162132149
1920,July,5th week,Monday,9PM-12AM,0,0,0,0.404780262,0,0,0,0,0,0,0,0.538936006,0,0.056283732
1921,July,5th week,Tuesday,12AM-3AM,0,0.839686948,0,0,0,0.061474375,0,0,0,0,0.010603383,0.088235294,0,0
1922,July,5th week,Tuesday,3AM-6AM,0,0,0,0,0,0.31177977,0,0,0,0,0.053777209,0.447503201,0,0.186939821
1923,July,5th week,Tuesday,6AM-9AM,0,0,0,0,0,0,0,0,0,0,0,0.939516129,0.060483871,0
1924,July,5th week,Tuesday,9AM-12PM,0,0.934970015,0,0.024597076,0,0.022816717,0,0,0.003935532,0,0,0,0,0.01368066
1925,July,5th week,Tuesday,12PM-3PM,0,0.787778304,0,0,0,0.057674088,0,0,0.009947892,0,0.009947892,0.082780673,0,0.051871151
1926,July,5th week,Tuesday,3PM-6PM,0,0.934827671,0.029582265,0,0,0,0,0,0.0029512,0,0.0029512,0.024558198,0,0.005129466
1927,July,5th week,Tuesday,6PM-9PM,0,0.808295192,0,0.021264531,0,0.039450768,0,0,0,0,0,0.113248815,0,0.017740694
1928,July,5th week,Tuesday,9PM-12AM,0,0.794458378,0,0.188104622,0,0,0,0,0,0,0,0,0,0.017437
1929,July,5th week,Wednesday,12AM-3AM,0,0,0.39943074,0,0,0.462049336,0,0,0,0,0,0,0,0.138519924
1930,July,5th week,Wednesday,3AM-6AM,0,0.768839575,0,0,0.04345816,0.056287564,0,0,0,0,0,0.080790569,0,0.050624133
